sample.id,input_handle,input_size,transcription
8106.111025.023048.0344,/8106.111025.023048.0344.wav,970.03,buhawi 
8106.111025.023048.0346,/8106.111025.023048.0346.wav,1130.03,ting-hulaw
8106.111025.023048.0347,/8106.111025.023048.0347.wav,3610.03,si inday flora ang among kamagulangan sa among pamilya.
8106.111025.023048.0348,/8106.111025.023048.0348.wav,2070.07,malipayung kaadlawan kaninyo.
8106.111025.023048.0349,/8106.111025.023048.0349.wav,1600.05,pila ka tuig na kamo?
8106.111025.023048.0350,/8106.111025.023048.0350.wav,1690.03,gusto ba ninyong mokaon?
8106.111025.023048.0353,/8106.111025.023048.0353.wav,1410.05,pila ka tuig ka na?
8106.111025.023048.0354,/8106.111025.023048.0354.wav,3200.03,si inday flora ang among kamagulangan sa among pamilya.
8106.111025.023048.0355,/8106.111025.023048.0355.wav,1637.74,maayong buntag kaninyo.
8106.111025.023048.0358,/8106.111025.023048.0358.wav,1710.03,unsang pagkaon nato karon?
8106.111025.023048.0360,/8106.111025.023048.0360.wav,1070.03,kumusta ka?
8106.111025.023048.0363,/8106.111025.023048.0363.wav,1680.05,unsa ang inyong pangalan?
8106.111025.023048.0364,/8106.111025.023048.0364.wav,1810.07,unsa ang inyong pangalan?
8106.111025.023048.0365,/8106.111025.023048.0365.wav,1760.05,gusto ba ninyong mokaon?
8106.111025.023048.0366,/8106.111025.023048.0366.wav,2250.05,nitabang si ellen sa iyang manghod.
8106.111025.023048.0367,/8106.111025.023048.0367.wav,2420.05,nahuman na si dodong leo sa iyang pagtuon. 
8106.111025.023048.0368,/8106.111025.023048.0368.wav,1280.03,gusto ba ninyong mokaon?
8106.111025.023048.0369,/8106.111025.023048.0369.wav,1097.74,maayo man.
8106.111025.023048.0370,/8106.111025.023048.0370.wav,940.0,malipayung kaadlawan.
8106.111025.023048.0371,/8106.111025.023048.0371.wav,2770.03,magulang kay inday fe si inday aurora.
8106.111025.023048.0372,/8106.111025.023048.0372.wav,1320.05,maayung hapon.
8106.111025.023048.0374,/8106.111025.023048.0374.wav,1530.03,manamilit na kami.
8106.111025.023048.0376,/8106.111025.023048.0376.wav,2510.03,pasayloa unta ninyo ang akong pagkasayup.
8106.111025.023048.0377,/8106.111025.023048.0377.wav,1450.05,gibati ko ikaw.
8106.111025.023048.0378,/8106.111025.023048.0378.wav,1950.05,hangtud sa otrong pagkita.
8106.111025.023048.0380,/8106.111025.023048.0380.wav,640.0,mamalihog ko kaninyo.
8106.111025.023048.0381,/8106.111025.023048.0381.wav,1010.87,kumusta ka?
8106.111025.023048.0382,/8106.111025.023048.0382.wav,1740.03,malipayong pagbati sa imong kaadlawan.
8106.111025.023048.0384,/8106.111025.023048.0384.wav,3050.03,pasayloa unta ninyo ang akong pagkasayup.
8106.111025.023048.0387,/8106.111025.023048.0387.wav,2420.05,ikapasidungog ko kamong makaila.
8106.111025.023048.0388,/8106.111025.023048.0388.wav,590.03,pag-amping kamo.
8106.111025.023048.0389,/8106.111025.023048.0389.wav,2650.07,pasayloa unta ninyo ang akong pagkasayup.
8106.111025.023048.0390,/8106.111025.023048.0390.wav,2640.0,pasayloa unta ninyo ang akong pagkasayup.
8106.111025.023048.0391,/8106.111025.023048.0391.wav,3190.03,pasayloa unta ninyo ang akong pagkasayup.
8106.111025.023048.0392,/8106.111025.023048.0392.wav,540.03,pasayloa unta ninyo ang akong pagkasayup.
8106.111025.023048.0393,/8106.111025.023048.0393.wav,1363.77,maayung adlaw.
8106.111025.023048.0394,/8106.111025.023048.0394.wav,1835.27,unsa ang giluto ni michelle?
8106.111025.023048.0395,/8106.111025.023048.0395.wav,1150.0,estudyante ba siya?
8106.111025.023048.0396,/8106.111025.023048.0396.wav,2080.03,"wala siya mokaon, unsa?"
8106.111025.023048.0398,/8106.111025.023048.0398.wav,2590.0,"motugtog si francisco, dili ba?"
8106.111025.023048.0399,/8106.111025.023048.0399.wav,2300.07,moadto ka ba sa manila o sa baguio?
8106.111025.023048.0400,/8106.111025.023048.0400.wav,2530.05,motugtog ba o mokanta si francisco?
8106.111025.023048.0401,/8106.111025.023048.0401.wav,1420.03,nikaon ba siya?
8106.111025.023048.0402,/8106.111025.023048.0402.wav,1491.3,kanus-a siya molakaw?
8106.111025.023048.0404,/8106.111025.023048.0404.wav,2140.05,naa kang kinsa ang yawe sa balay?
8106.111025.023048.0405,/8106.111025.023048.0405.wav,2110.03,"gusto ba nimong mouban, o dili?"
8106.111025.023048.0406,/8106.111025.023048.0406.wav,1878.87,hain dinhi ang imong paliton?
8106.111025.023048.0409,/8106.111025.023048.0409.wav,2100.05,unsa kalisud ang inyong eksamen?
8106.111025.023048.0410,/8106.111025.023048.0410.wav,430.05,kinsa-kinsa ang mouban?
8106.111025.023048.0412,/8106.111025.023048.0412.wav,2419.21,unsang sinina ang ihatag mo sa iya?
8106.111025.023048.0414,/8106.111025.023048.0414.wav,2930.05,diin-diin gipangita ni ronald ang iyang butang?
8106.111025.023048.0419,/8106.111025.023048.0419.wav,11400.0,"""tinuod nga duna kamiy bugas nga sinagolan ganig mayok, apan igo ra namong hikayon sa pamahaw. maayo unta kadtog may saging pa nga ikatimo kay galingon lang unta namo ang diyotay namong tibuok."""
8106.111025.023048.0423,/8106.111025.023048.0423.wav,23800.05,"dinhay utan nga pulos kamunggay ug walay subak, dinhay inun-onang kasag ug tamala, dinhay duha ka gulot nga gisadong manok, dinhay kinhason saang ug aninikad, dinhay itlog nga tinortilyas ug linapwaan, dinhay inadlip ug ginisal nga mga talong ug paliya, dinhay utan nga sinubakan og tinap-anang bansikol, dinhay tinuwa nga danggit ug kitong."
8106.111025.023048.0431,/8106.111025.023048.0431.wav,12550.03,"naandan na nila ang mga sinagol-sagol nga utan-kamunggay, tinagod-tagod nga nangka ug puso sa saging, galay sa kamoteng bagon, kinilaw nga kapayas-nga ilang sulaan sa linugit nga lubi."
8106.111025.023048.0432,/8106.111025.023048.0432.wav,5430.03,"sa diha nga nakahigayon na si malta, si sepa wala dayon makatingog."
8106.111025.023048.0437,/8106.111025.023048.0437.wav,7590.03,"ang ikatulo, nga may dakong uwat sa agigising ug nagasandig sa punoan sa lubi, nagahinis sa iyang pusil."
8106.111025.023048.0441,/8106.111025.023048.0441.wav,8190.03,"sa akong pagdagan, daw nabati ko ang usa ka matahum nga awit, daw nakita ko ang usa ka talan-awon nga labing matahum."
8106.111025.023048.0443,/8106.111025.023048.0443.wav,14780.03,"hinoon, mipahiyum si tekya ug wala ako masayop nga kadto maoy usa ka pahiyum sanglit milihok ug nawalis man pag-ayo ang iyang ngabil nga bungi, ug sa iyang mga mata mikidlap man ang usa ka talagsaong kasanag."
8106.111025.023048.0444,/8106.111025.023048.0444.wav,3930.03,wala na ako makahibalo hain si diyak arsenio.
8106.111025.023048.0449,/8106.111025.023048.0449.wav,7530.03,wala na siya mag-binabaye pagkabayo sa diha nga nagsubay na kami sa sigpit kaayong dalan nga batoon uyamot.
8106.111025.023048.0450,/8106.111025.023048.0450.wav,1940.05,hunong na sa pag-inom ug alak.
8106.111025.023048.0451,/8106.111025.023048.0451.wav,2280.03,unsa man ang maayong tambal sa ubo?
8106.111025.023048.0452,/8106.111025.023048.0452.wav,2140.03,unsa ang tambal sa lu-as sa bata?
8106.111025.023048.0453,/8106.111025.023048.0453.wav,2260.03,nalisdan ko'g pugong sa akong ihi.
8106.111025.023048.0454,/8106.111025.023048.0454.wav,1760.05,wala siya'y ganang mokaon.
8106.111025.023048.0455,/8106.111025.023048.0455.wav,2340.03,likay sa mga parat nga pagkaon.
8106.111025.023048.0459,/8106.111025.023048.0459.wav,640.03,nalisdan siyang motulon.
8106.111025.023048.0461,/8106.111025.023048.0461.wav,3070.03,wala ako motambok bisan unsa nakong kaon.
8106.111025.023048.0463,/8106.111025.023048.0463.wav,1900.03,unsang maayong tambal niana?
8106.111025.023048.0464,/8106.111025.023048.0464.wav,1210.05,maayong gabi-i.
8106.111025.023048.0465,/8106.111025.023048.0465.wav,1910.03,unsang maayong tambal niana?
8106.111025.023048.0466,/8106.111025.023048.0466.wav,1980.03,pila ka adlaw bag-o moepekto?
8106.111025.023048.0467,/8106.111025.023048.0467.wav,1040.0,pasensya na.
8106.111025.023048.0468,/8106.111025.023048.0468.wav,2600.03,wala man ko naglisod sa paglibang.
8106.111025.023048.0469,/8106.111025.023048.0469.wav,1110.03,gahapon lang.
8106.111025.023048.0471,/8106.111025.023048.0471.wav,2560.05,pag-ubo nga anaa'y kaubang dugo.
8106.111025.023048.0472,/8106.111025.023048.0472.wav,1250.03,nalipong ka ba?
8106.111025.023048.0473,/8106.111025.023048.0473.wav,1980.0,duha hangtud tulo ka adlaw
8106.111025.023048.0475,/8106.111025.023048.0475.wav,1540.03,gisamad ang iyang panit.
8106.111025.023048.0479,/8106.111025.023048.0479.wav,1790.03,anaa'y usa na ka semana.
8106.111025.023048.0481,/8106.111025.023048.0481.wav,2320.03,paunsa mahibaluan kanang sakita?
8106.111025.023048.0482,/8106.111025.023048.0482.wav,1870.05,pag-ingon kun diin ang sakit.
8106.111025.023048.0485,/8106.111025.023048.0485.wav,5050.03,diha-diha gibaligya nako ang akong duha ka manok og p600 aron duna koy magamit.
8106.111025.023048.0491,/8106.111025.023048.0491.wav,9270.03,"nasuta nga wa na diha ang cellular phone sa biktima, ingon man ang kita sa iyang pagmaneho apan diha ra ang iyang pitaka nga wa nay sud nga kuwarta."
8106.111025.023048.0497,/8106.111025.023048.0497.wav,8230.03,"apan sa 10 ka sakyanan nga magpatubil sa usa ka adlaw bali og p1,000, ang kitaon sa estasyonan p370."
8106.111025.023048.0500,/8106.111025.023048.0500.wav,13350.03,unang mideklarar og tulis ang mga suspetsado apan nidumili sa paghatag ang biktima ug nakig-away pa kini hinungdan nga deretso kining gipusil hinungdan sa pagkaigo sa tiyan nga bahin niini.
8106.111025.023048.0503,/8106.111025.023048.0503.wav,16190.03,adunay tulo ka mga testigo ang kapulisan ning kaso batok kang matedios nga nilangkob sa iyang inahan nga si pablita matedios ug igsuon nga si elizabeth matedios concoles ug si villahermosa barangay tanod adonis montuerto.
8106.111025.023048.0508,/8106.111025.023048.0508.wav,10070.03,"si capa, kinsa nagsaulog sa iyang ika-39 anyos nga adlaw ' ng natawhan kagahapon, gidala sa usa ka balay tambalan sa dakbayan sa digos."
8106.111025.023048.0512,/8106.111025.023048.0512.wav,9900.05,samtang ang 15-anyos nga batang babaye nga katabang nga graduating u sa 4th year high school naghigda nga daw gisalipod ang iyang kamot sa ulo nga nalapsan sa bala.
8106.111025.023048.0518,/8106.111025.023048.0518.wav,26010.03,gani ang mga residente sa dapit nga maoy nangayo og tabang sa kapolisan dihang nadungog ang kusog nga buto maoy nidala sa biktima sa jr borja memorial hospital apan giduso sa northern mindanao medical center . kagahapon mga alas 2:45 sa kadlawon nakabsan sa iyang kinabuhi sulod sa emergency room sa nmmc si calsa tungod sa igo sa ulo nga naangkon.
8106.111025.023048.0522,/8106.111025.023048.0522.wav,7060.03,"mga biktima mao sila rodrigo ug rochelle ybaez, hamtong ang pangidaron, nagpuyo sa barangay timpuran, magpet."
8106.111025.023048.0525,/8106.111025.023048.0525.wav,12610.03,gikuha ang iyang numero sa telepuno sa duha ka mga batan-ong lalake ug gipahibawo siya nga magpaabot lang sila sa pagsanong sa maong tahas apan inay mosanong iyang gitug-an ngadto kang garcia.
8106.111025.023048.0528,/8106.111025.023048.0528.wav,5800.03,"ako ang nagtanum, ang naglubok, ug naglung-ag, unya pagkaluto lain ang nikaon."
8106.111025.023048.0529,/8106.111025.023048.0529.wav,3760.05,"pagkahaba-haba man ng prusisyon, sa simbahan din ang tuloy."
8106.111025.023048.0532,/8106.111025.023048.0532.wav,3710.05,"ang bukog nga gitangag sa iro, walay sala nga nalawayan."
8106.111025.023048.0534,/8106.111025.023048.0534.wav,2650.05,"kun unsa ang itanum, mao pud ang anihun."
8106.111025.023048.0535,/8106.111025.023048.0535.wav,3350.05,dili tanang kahibaluan anaay dalang katam-isan
8106.111025.023048.0536,/8106.111025.023048.0536.wav,3610.05,"turan mo ang iyong kaibigan, sasabihin ko kung sino ikaw."
8106.111025.023048.0537,/8106.111025.023048.0537.wav,3770.05,"ang iyong kakainin, sa iyong pawis manggagaling."
8106.111025.023048.0538,/8106.111025.023048.0538.wav,2217.51,"kung may tinanim, may aanihin."
8106.111025.023048.0541,/8106.111025.023048.0541.wav,3140.03,"makit-an ang buho sa dagum, dili makit-an ang buho sa parakul."
8106.111025.023048.0542,/8106.111025.023048.0542.wav,4170.03,"ako ang nagtanum, ang naglubok, ug naglung-ag, unya pagkaluto lain ang nikaon."
8106.111025.023048.0543,/8106.111025.023048.0543.wav,1650.03,"samtang may kinabuhi, may paglaum."
8106.111025.023048.0546,/8106.111025.023048.0546.wav,1520.03,bisan diing lasang adunay halas.
8106.111025.023048.0547,/8106.111025.023048.0547.wav,3170.03,"abtik man ang unggoy, mausahan gihapon."
8106.111025.023048.0549,/8106.111025.023048.0549.wav,3340.03,"ang adlaw bag-o mosubang, makita usa ang sidlak."
8106.111025.023048.0551,/8106.111025.023048.0551.wav,3540.05,"hangtud mapiut ang habol, mag-antus pagtikuskus."
8106.111025.023048.0553,/8106.111025.023048.0553.wav,2000.05,kang gn. gloria pacho
8106.111025.023048.0556,/8106.111025.023048.0556.wav,2620.03,"nga dili pagkutluon... ikaw ba may kahasul,"
8106.111025.023048.0557,/8106.111025.023048.0557.wav,1583.11,ampingan di mapulak
8106.111025.023048.0559,/8106.111025.023048.0559.wav,4130.0,"sa adlaw ang sidlit lagbas sa bildo'ng di mabasag,"
8106.111025.023048.0561,/8106.111025.023048.0561.wav,3230.03,"sa lunhaw nga pungango. kon imo lang siya hagkan,"
8106.111025.023048.0562,/8106.111025.023048.0562.wav,980.03,sa tago...
8106.111025.023048.0563,/8106.111025.023048.0563.wav,1940.03,nga dili unta mapulak! 
8106.111025.023048.0565,/8106.111025.023048.0565.wav,2970.03,apan niadtong adlawng hisakpon ko
8106.111025.023048.0566,/8106.111025.023048.0566.wav,2720.03,nakita ko ang gamut nagalubid
8106.111025.023048.0567,/8106.111025.023048.0567.wav,2450.03,ang kalibutan ug ako nagtuo
8106.111025.023048.0568,/8106.111025.023048.0568.wav,2320.05,"matag adlaw kining gamut nagtubo,"
8106.111025.023048.0570,/8106.111025.023048.0570.wav,3030.0,"nagtubo, nagtuyarog kang hubo;"
8106.111025.023048.0571,/8106.111025.023048.0571.wav,2260.03,"modaku pa kanako, akong kaugalingon."
8106.111025.023048.0572,/8106.111025.023048.0572.wav,2110.05,"ug bisan unsa ang akong gihimo,"
8106.111025.023048.0573,/8106.111025.023048.0573.wav,1930.05,"ug bisan unsa ang akong gihimo,"
8106.111025.023048.0574,/8106.111025.023048.0574.wav,1650.05,maradjaw na adlaw. 
8106.111025.023048.0576,/8106.111025.023048.0576.wav,1780.05,mupanaw ko sa bayay. 
8106.111025.023048.0577,/8106.111025.023048.0577.wav,1600.07,mangita kog salida. 
8106.111025.023048.0578,/8106.111025.023048.0578.wav,1488.55,mulabang ko sa dan. 
8106.111025.023048.0579,/8106.111025.023048.0579.wav,1550.0,mupanaw ko sa bayay. 
8106.111025.023048.0581,/8106.111025.023048.0581.wav,1593.02,mulabang ko sa dan. 
8106.111025.023048.0583,/8106.111025.023048.0583.wav,4460.05,she had your dark suit in greasy wash water all year.
8106.111025.023048.0584,/8106.111025.023048.0584.wav,2740.03,don't ask me to carry an oily rag like that.
8106.111025.023048.0589,/8106.111025.023048.0589.wav,1360.03,54
8106.111025.023048.0590,/8106.111025.023048.0590.wav,980.03,68
8106.111025.023048.0591,/8106.111025.023048.0591.wav,1470.05,66
8106.111025.023048.0592,/8106.111025.023048.0592.wav,1401.32,53
8106.111025.023048.0593,/8106.111025.023048.0593.wav,420.03,96
8106.111025.023048.0594,/8106.111025.023048.0594.wav,930.03,20
8106.111025.023048.0595,/8106.111025.023048.0595.wav,1740.03,37
8106.111025.023048.0596,/8106.111025.023048.0596.wav,1140.16,16
8106.111025.023048.0597,/8106.111025.023048.0597.wav,440.03,64
8106.111025.023048.0598,/8106.111025.023048.0598.wav,1120.03,32
8106.111025.023048.0600,/8106.111025.023048.0600.wav,58430.03,maghisgot ug usa sa mga paborito nimong artistang pilipinhon. mahimong babayi o lalaki. ilarawan ang mga kinaiyang nagustuhan nimo sa iya. diin mo siya nakit-an ug pirming tan-awon? 
8106.111025.023048.0601,/8106.111025.023048.0601.wav,35630.03,isugilon kanamo ang imong pinakapaboritong libro o sine. ngano mong paborito kini. isulti tanang mahunahuna nimo bahin dinhi. 
8106.111025.023048.0602,/8106.111025.023048.0602.wav,29910.03,"unsang trabahua ang mas pilion nimo: taas nga sweldo apan dili mo gusto ang trabaho, o trabahong gusto kaayo nimo apan gamay ra kaayo ang sweldo? ngano? "
8109.120302.050358.0005,/8109.120302.050358.0005.wav,2519.3,zamboanga international airport
8109.120302.050358.0006,/8109.120302.050358.0006.wav,2732.23,daniel z. romualdez airport
8109.120302.050358.0008,/8109.120302.050358.0008.wav,2379.48,tambler international airport
8109.120302.050358.0009,/8109.120302.050358.0009.wav,2698.17,new iloilo international airport
8109.120302.050358.0010,/8109.120302.050358.0010.wav,1645.47,tacloban airport
8109.120302.050358.0011,/8109.120302.050358.0011.wav,1666.24,sibulan airport
8109.120302.050358.0012,/8109.120302.050358.0012.wav,1544.02,awang airport
8109.120302.050358.0014,/8109.120302.050358.0014.wav,2535.54,subic bay international airport
8109.120302.050358.0016,/8109.120302.050358.0016.wav,1582.91,legazpo airport
8109.120302.050358.0017,/8109.120302.050358.0017.wav,1691.59,tuguegarao airport
8109.120302.050358.0018,/8109.120302.050358.0018.wav,2214.52,davao international airport
8109.120302.050358.0019,/8109.120302.050358.0019.wav,1730.07,dipolog airport
8109.120302.050358.0021,/8109.120302.050358.0021.wav,1525.72,lumbia airport
8109.120302.050358.0022,/8109.120302.050358.0022.wav,1689.89,sibulan airport
8109.120302.050358.0023,/8109.120302.050358.0023.wav,863.13,dila
8109.120302.050358.0024,/8109.120302.050358.0024.wav,1248.01,dalunggan
8109.120302.050358.0026,/8109.120302.050358.0026.wav,983.5,ngipon
8109.120302.050358.0027,/8109.120302.050358.0027.wav,1215.54,bukton
8109.120302.050358.0028,/8109.120302.050358.0028.wav,1204.11,abaga
8109.120302.050358.0029,/8109.120302.050358.0029.wav,849.98,dugo
8109.120302.050358.0031,/8109.120302.050358.0031.wav,974.27,buko
8109.120302.050358.0032,/8109.120302.050358.0032.wav,851.27,tudlo
8109.120302.050358.0033,/8109.120302.050358.0033.wav,1097.03,bugan
8109.120302.050358.0034,/8109.120302.050358.0034.wav,1431.09,kasingkasing
8109.120302.050358.0035,/8109.120302.050358.0035.wav,867.81,tudlo
8109.120302.050358.0036,/8109.120302.050358.0036.wav,1066.65,aping
8109.120302.050358.0037,/8109.120302.050358.0037.wav,1370.55,hintutudlo 
8109.120302.050358.0038,/8109.120302.050358.0038.wav,1440.21,tabon-tabon
8109.120302.050358.0039,/8109.120302.050358.0039.wav,1567.26,panansingsing
8109.120302.050358.0040,/8109.120302.050358.0040.wav,1096.56,suso
8109.120302.050358.0041,/8109.120302.050358.0041.wav,773.61,iluk
8109.120302.050358.0042,/8109.120302.050358.0042.wav,1468.78,tabon-tabon
8109.120302.050358.0043,/8109.120302.050358.0043.wav,1008.85,unud
8109.120302.050358.0044,/8109.120302.050358.0044.wav,1035.33,baga
8109.120302.050358.0045,/8109.120302.050358.0045.wav,1510.93,bagul-bagol
8109.120302.050358.0046,/8109.120302.050358.0046.wav,958.51,unud
8109.120302.050358.0047,/8109.120302.050358.0047.wav,917.15,hawak
8109.120302.050358.0049,/8109.120302.050358.0049.wav,1373.93,las pinas
8109.120302.050358.0050,/8109.120302.050358.0050.wav,1318.53,antipolo
8109.120302.050358.0051,/8109.120302.050358.0051.wav,1278.92,marikina
8109.120302.050358.0052,/8109.120302.050358.0052.wav,1304.77,bacolod
8109.120302.050358.0053,/8109.120302.050358.0053.wav,1537.24,sta. mesa
8109.120302.050358.0055,/8109.120302.050358.0055.wav,1333.75,guihulngan
8109.120302.050358.0056,/8109.120302.050358.0056.wav,1341.8,lapu-lapu
8109.120302.050358.0057,/8109.120302.050358.0057.wav,1101.98,pasig
8109.120302.050358.0058,/8109.120302.050358.0058.wav,1527.33,novaliches
8109.120302.050358.0059,/8109.120302.050358.0059.wav,1045.18,cebu
8109.120302.050358.0060,/8109.120302.050358.0060.wav,1312.27,guihulngan
8109.120302.050358.0061,/8109.120302.050358.0061.wav,1392.0,quezon city
8109.120302.050358.0062,/8109.120302.050358.0062.wav,1307.22,pandacan
8109.120302.050358.0063,/8109.120302.050358.0063.wav,865.72,tarlac
8109.120302.050358.0064,/8109.120302.050358.0064.wav,1212.39,pampanga
8109.120302.050358.0065,/8109.120302.050358.0065.wav,1502.25,nueva ecija
8109.120302.050358.0066,/8109.120302.050358.0066.wav,1431.25,sta. mesa
8109.120302.050358.0067,/8109.120302.050358.0067.wav,936.15,nato
8109.120302.050358.0068,/8109.120302.050358.0068.wav,913.57,kini
8109.120302.050358.0069,/8109.120302.050358.0069.wav,868.8,kami
8109.120302.050358.0070,/8109.120302.050358.0070.wav,1060.39,ngadto
8109.120302.050358.0071,/8109.120302.050358.0071.wav,1379.35,ingon niana
8109.120302.050358.0072,/8109.120302.050358.0072.wav,947.06,ako
8109.120302.050358.0073,/8109.120302.050358.0073.wav,898.1,kami
8109.120302.050358.0074,/8109.120302.050358.0074.wav,1069.44,pughaw
8109.120302.050358.0075,/8109.120302.050358.0075.wav,1026.9,kahil
8109.120302.050358.0076,/8109.120302.050358.0076.wav,906.58,kita
8109.120302.050358.0077,/8109.120302.050358.0077.wav,1111.91,pughaw
8109.120302.050358.0078,/8109.120302.050358.0078.wav,902.36,pula 
8109.120302.050358.0079,/8109.120302.050358.0079.wav,1536.01,sama niini
8109.120302.050358.0080,/8109.120302.050358.0080.wav,1062.79,nato
8109.120302.050358.0081,/8109.120302.050358.0081.wav,1499.85,ayala land
8109.120302.050358.0082,/8109.120302.050358.0082.wav,2179.98,first philippine holdings
8109.120302.050358.0083,/8109.120302.050358.0083.wav,1339.62,lepanto
8109.120302.050358.0084,/8109.120302.050358.0084.wav,1907.08,philippine national bank
8109.120302.050358.0085,/8109.120302.050358.0085.wav,2886.31,metropolitan bank and trust company
8109.120302.050358.0086,/8109.120302.050358.0086.wav,2680.78,pse composite index
8109.120302.050358.0087,/8109.120302.050358.0087.wav,1611.5,globe telecom
8109.120302.050358.0088,/8109.120302.050358.0088.wav,2329.51,bank of the philippine islands
8109.120302.050358.0089,/8109.120302.050358.0089.wav,2490.28,centro escolar university
8109.120302.050358.0090,/8109.120302.050358.0090.wav,1424.97,metrobank
8109.120302.050358.0091,/8109.120302.050358.0091.wav,3215.58,digital telecommunications philippines
8109.120302.050358.0092,/8109.120302.050358.0092.wav,1783.22,gma network
8109.120302.050358.0093,/8109.120302.050358.0093.wav,1990.55,philippine airlines
8109.120302.050358.0094,/8109.120302.050358.0094.wav,2985.76,metropolitan bank and trust company
8109.120302.050358.0099,/8109.120302.050358.0099.wav,1770.57,aboitiz power
8109.120302.050358.0101,/8109.120302.050358.0101.wav,1793.38,filinvest land
8109.120302.050358.0102,/8109.120302.050358.0102.wav,2045.99,philippine savings bank
8109.120302.050358.0103,/8109.120302.050358.0103.wav,3266.08,digital telecommunications philippines
8109.120302.050358.0104,/8109.120302.050358.0104.wav,3181.57,digital telecommunications philippines
8109.120302.050358.0106,/8109.120302.050358.0106.wav,1273.16,aboitiz
8109.120302.050358.0107,/8109.120302.050358.0107.wav,2340.59,export and industry bank
8109.120302.050358.0108,/8109.120302.050358.0108.wav,1382.84,buwad danggit
8109.120302.050358.0109,/8109.120302.050358.0109.wav,1137.65,palitaw
8109.120302.050358.0110,/8109.120302.050358.0110.wav,1186.35,gibulad
8109.120302.050358.0111,/8109.120302.050358.0111.wav,1189.05,gisado
8109.120302.050358.0112,/8109.120302.050358.0112.wav,807.37,toyo
8109.120302.050358.0113,/8109.120302.050358.0113.wav,1474.0,crispy pata
8109.120302.050358.0115,/8109.120302.050358.0115.wav,1390.3,balbacoa
8109.120302.050358.0116,/8109.120302.050358.0116.wav,1070.75,hilaw
8109.120302.050358.0117,/8109.120302.050358.0117.wav,1569.91,gipabukalan
8109.120302.050358.0118,/8109.120302.050358.0118.wav,1194.52,atsara
8109.120302.050358.0119,/8109.120302.050358.0119.wav,1337.47,kaldereta
8109.120302.050358.0120,/8109.120302.050358.0120.wav,1346.13,pinalag-tob
8109.120302.050358.0121,/8109.120302.050358.0121.wav,1403.32,hinipunan
8109.120302.050358.0122,/8109.120302.050358.0122.wav,1506.83,pinalag-tob
8109.120302.050358.0124,/8109.120302.050358.0124.wav,1286.29,tapsilog
8109.120302.050358.0125,/8109.120302.050358.0125.wav,1258.53,bibingka
8109.120302.050358.0126,/8109.120302.050358.0126.wav,1242.59,palitaw
8109.120302.050358.0127,/8109.120302.050358.0127.wav,1324.27,ginamus
8109.120302.050358.0128,/8109.120302.050358.0128.wav,1105.49,gigisa
8109.120302.050358.0129,/8109.120302.050358.0129.wav,1308.44,sinugba
8109.120302.050358.0130,/8109.120302.050358.0130.wav,1095.04,tinuwa
8109.120302.050358.0131,/8109.120302.050358.0131.wav,1207.42,bangus
8109.120302.050358.0132,/8109.120302.050358.0132.wav,1210.1,kare-kare
8109.120302.050358.0133,/8109.120302.050358.0133.wav,1716.79,gipabukalan
8109.120302.050358.0134,/8109.120302.050358.0134.wav,1052.86,hopya
8109.120302.050358.0135,/8109.120302.050358.0135.wav,1135.2,binignit
8109.120302.050358.0136,/8109.120302.050358.0136.wav,1827.42,la paz batchoy
8109.120302.050358.0137,/8109.120302.050358.0137.wav,3087.26,waterfront airport hotel and casino
8109.120302.050358.0138,/8109.120302.050358.0138.wav,2781.89,maribago bluewater beach resort
8109.120302.050358.0141,/8109.120302.050358.0141.wav,1973.59,crown regency hotel
8109.120302.050358.0142,/8109.120302.050358.0142.wav,1811.27,boracay hills resort
8109.120302.050358.0143,/8109.120302.050358.0143.wav,3124.99,boracay grand vista resort and spa
8109.120302.050358.0144,/8109.120302.050358.0144.wav,2239.1,hyatt hotel and casino
8109.120302.050358.0145,/8109.120302.050358.0145.wav,2199.69,hyatt hotel and casino
8109.120302.050358.0147,/8109.120302.050358.0147.wav,3704.25,crimson beach resort and spa mactan island
8109.120302.050358.0149,/8109.120302.050358.0149.wav,2056.54,makati shangri-la hotel
8109.120302.050358.0150,/8109.120302.050358.0150.wav,1770.75,turtle inn resort
8109.120302.050358.0151,/8109.120302.050358.0151.wav,1742.82,dive link resort
8109.120302.050358.0152,/8109.120302.050358.0152.wav,2787.49,maribago bluewater beach resort
8109.120302.050358.0153,/8109.120302.050358.0153.wav,1932.79,crown regency hotel
8109.120302.050358.0154,/8109.120302.050358.0154.wav,3444.7,waterfront cebu city hotel and casino
8109.120302.050358.0155,/8109.120302.050358.0155.wav,3220.03,waterfront airport hotel and casino
8109.120302.050358.0158,/8109.120302.050358.0158.wav,3095.65,ascott makati serviced residence
8109.120302.050358.0159,/8109.120302.050358.0159.wav,1529.8,atrium hotel
8109.120302.050358.0160,/8109.120302.050358.0160.wav,920.55,tiya
8109.120302.050358.0161,/8109.120302.050358.0161.wav,1073.13,inday
8109.120302.050358.0163,/8109.120302.050358.0163.wav,2262.64,isigkakasingkasing
8109.120302.050358.0164,/8109.120302.050358.0164.wav,1281.89,inaina
8109.120302.050358.0165,/8109.120302.050358.0165.wav,1613.86,kamagulangan
8109.120302.050358.0166,/8109.120302.050358.0166.wav,1425.11,kagikanan
8109.120302.050358.0167,/8109.120302.050358.0167.wav,1036.79,lingkit
